PERSONID,SUBJECT_Pref,SUBJECT_Pref_Level,SUBJECT_Teach_Mapping
104581,PREK,3,OtherSubjects
104581,HSGENSCIENCE,3,Science
104581,ELEMENTARY,3,GeneralEd
104581,SPANISH,3,ForeignLanguage
104581,SPED,2,GeneralEd
104581,ARTS,2,Humanities
104581,HSMATH,3,Math
104581,PHYSICS,3,Science
104581,BILINGUAL,3,ForeignLanguage
104581,MSMATH,3,Math
104581,MSGENSCIENCE,3,Science
104581,CHEMISTRY,3,Science
104581,BIOLOGY,3,Science
104581,HISTORY,1,SocialStudies
104581,FRENCH,3,ForeignLanguage
104581,ESL,3,English
104581,COMPUTERSCI,2,Math
104581,MSGENERALIST,2,GeneralEd
104581,MUSIC,1,OtherSubjects
104581,ENGLISH,1,English
106167,BIOLOGY,3,Science
106167,PREK,3,OtherSubjects
106167,PHYSICS,3,Science
106167,HSGENSCIENCE,2,Science
106167,ENGLISH,2,English
106167,ESL,1,English
106167,MSMATH,2,Math
106167,MSGENSCIENCE,3,Science
106167,ELEMENTARY,3,GeneralEd
106167,MSGENERALIST,2,GeneralEd
106167,ARTS,3,Humanities
106167,SPANISH,2,ForeignLanguage
106167,COMPUTERSCI,2,Math
106167,BILINGUAL,1,ForeignLanguage
106167,CHEMISTRY,3,Science
106167,SPED,3,GeneralEd
106167,MUSIC,3,OtherSubjects
106167,HISTORY,1,SocialStudies
106167,HSMATH,2,Math
106167,FRENCH,3,ForeignLanguage
100340,HISTORY,1,SocialStudies
100340,BIOLOGY,3,Science
100340,PREK,3,OtherSubjects
100340,FRENCH,3,ForeignLanguage
100340,HSGENSCIENCE,3,Science
100340,MSGENERALIST,3,GeneralEd
100340,MSMATH,3,Math
100340,ESL,3,English
100340,COMPUTERSCI,3,Math
100340,CHEMISTRY,3,Science
100340,SPED,3,GeneralEd
100340,MUSIC,3,OtherSubjects
100340,MSGENSCIENCE,3,Science
100340,PHYSICS,3,Science
100340,HSMATH,3,Math
100340,ELEMENTARY,1,GeneralEd
100340,ENGLISH,2,English
100340,SPANISH,3,ForeignLanguage
100340,ARTS,2,Humanities
100340,BILINGUAL,3,ForeignLanguage
103934,PREK,1,OtherSubjects
103934,ELEMENTARY,1,GeneralEd
103934,MSGENSCIENCE,2,Science
103934,MSGENERALIST,1,GeneralEd
103934,MSMATH,3,Math
103934,HSMATH,3,Math
106457,ARTS,3,Humanities
106457,ESL,2,English
106457,BIOLOGY,3,Science
106457,FRENCH,3,ForeignLanguage
106457,SPANISH,3,ForeignLanguage
106457,COMPUTERSCI,3,Math
106457,HISTORY,2,SocialStudies
106457,MSMATH,3,Math
106457,BILINGUAL,3,ForeignLanguage
106457,MUSIC,3,OtherSubjects
106457,SPED,3,GeneralEd
106457,PREK,3,OtherSubjects
106457,MSGENERALIST,3,GeneralEd
106457,HSGENSCIENCE,3,Science
106457,MSGENSCIENCE,3,Science
106457,ELEMENTARY,3,GeneralEd
106457,ENGLISH,1,English
106457,PHYSICS,3,Science
106457,HSMATH,3,Math
106457,CHEMISTRY,3,Science
106591,CHEMISTRY,3,Science
106591,SPANISH,3,ForeignLanguage
106591,HSGENSCIENCE,2,Science
106591,SPED,2,GeneralEd
106591,MSGENSCIENCE,2,Science
106591,ESL,2,English
106591,HISTORY,2,SocialStudies
106591,ARTS,3,Humanities
106591,PREK,3,OtherSubjects
106591,ENGLISH,1,English
106591,ELEMENTARY,1,GeneralEd
106591,MSGENERALIST,2,GeneralEd
106591,COMPUTERSCI,3,Math
106591,FRENCH,3,ForeignLanguage
106591,MSMATH,2,Math
106591,HSMATH,2,Math
106591,BIOLOGY,2,Science
106591,PHYSICS,3,Science
106591,MUSIC,2,OtherSubjects
106591,BILINGUAL,3,ForeignLanguage
100301,SPED,2,GeneralEd
100301,COMPUTERSCI,3,Math
100301,ENGLISH,2,English
100301,FRENCH,3,ForeignLanguage
100301,ARTS,3,Humanities
100301,BIOLOGY,3,Science
100301,HSGENSCIENCE,3,Science
100301,ELEMENTARY,1,GeneralEd
100301,PHYSICS,3,Science
100301,CHEMISTRY,3,Science
100301,PREK,2,OtherSubjects
100301,MSGENERALIST,1,GeneralEd
100301,MSGENSCIENCE,3,Science
100301,HSMATH,1,Math
100301,BILINGUAL,3,ForeignLanguage
100301,MUSIC,3,OtherSubjects
100301,SPANISH,3,ForeignLanguage
100301,MSMATH,1,Math
100301,HISTORY,1,SocialStudies
100301,ESL,2,English
104224,BIOLOGY,3,Science
104224,MSGENSCIENCE,2,Science
104224,PREK,3,OtherSubjects
104224,HSMATH,3,Math
104224,COMPUTERSCI,3,Math
104224,ENGLISH,2,English
104224,CHEMISTRY,3,Science
104224,HSGENSCIENCE,2,Science
104224,MSMATH,3,Math
104224,FRENCH,3,ForeignLanguage
104224,ARTS,1,Humanities
104224,MUSIC,3,OtherSubjects
104224,ELEMENTARY,2,GeneralEd
104224,SPANISH,3,ForeignLanguage
104224,HISTORY,1,SocialStudies
104224,ESL,2,English
104224,SPED,2,GeneralEd
104224,BILINGUAL,3,ForeignLanguage
104224,MSGENERALIST,1,GeneralEd
104224,PHYSICS,3,Science
105541,CHEMISTRY,3,Science
105541,MSMATH,2,Math
105541,MUSIC,3,OtherSubjects
105541,HISTORY,2,SocialStudies
105541,SPANISH,3,ForeignLanguage
105541,ELEMENTARY,3,GeneralEd
105541,MSGENERALIST,3,GeneralEd
105541,PREK,3,OtherSubjects
105541,COMPUTERSCI,1,Math
105541,HSGENSCIENCE,1,Science
105541,BILINGUAL,3,ForeignLanguage
105541,MSGENSCIENCE,3,Science
105541,ARTS,3,Humanities
105541,HSMATH,1,Math
105541,ENGLISH,2,English
105541,BIOLOGY,3,Science
105541,PHYSICS,2,Science
105541,ESL,3,English
105541,FRENCH,3,ForeignLanguage
105541,SPED,3,GeneralEd
105272,ARTS,3,Humanities
105272,HSMATH,2,Math
105272,HISTORY,1,SocialStudies
105272,MSGENERALIST,1,GeneralEd
105272,PREK,3,OtherSubjects
105272,ESL,1,English
105272,BILINGUAL,3,ForeignLanguage
105272,BIOLOGY,2,Science
105272,MUSIC,3,OtherSubjects
105272,MSMATH,2,Math
105272,SPED,3,GeneralEd
105272,HSGENSCIENCE,2,Science
105272,SPANISH,3,ForeignLanguage
105272,PHYSICS,2,Science
105272,FRENCH,3,ForeignLanguage
105272,COMPUTERSCI,2,Math
105272,ENGLISH,1,English
105272,MSGENSCIENCE,2,Science
105272,ELEMENTARY,3,GeneralEd
105272,CHEMISTRY,2,Science
107574,FRENCH,3,ForeignLanguage
107574,PHYSICS,2,Science
107574,ESL,3,English
107574,MSGENERALIST,3,GeneralEd
107574,MSGENSCIENCE,1,Science
107574,HSMATH,2,Math
107574,HISTORY,1,SocialStudies
107574,BILINGUAL,3,ForeignLanguage
107574,ELEMENTARY,1,GeneralEd
107574,MUSIC,2,OtherSubjects
107574,ARTS,3,Humanities
107574,CHEMISTRY,2,Science
107574,HSGENSCIENCE,1,Science
107574,MSMATH,2,Math
107574,PREK,2,OtherSubjects
107574,BIOLOGY,2,Science
107574,ENGLISH,1,English
107574,SPANISH,3,ForeignLanguage
107574,COMPUTERSCI,3,Math
107574,SPED,2,GeneralEd
100427,BILINGUAL,3,ForeignLanguage
100427,HSMATH,1,Math
100427,HISTORY,3,SocialStudies
100427,CHEMISTRY,2,Science
100427,PREK,3,OtherSubjects
100427,MUSIC,1,OtherSubjects
100427,ARTS,3,Humanities
100427,MSMATH,1,Math
100427,SPED,2,GeneralEd
100427,FRENCH,3,ForeignLanguage
100427,COMPUTERSCI,2,Math
100427,PHYSICS,3,Science
100427,ESL,1,English
100427,SPANISH,3,ForeignLanguage
100427,MSGENERALIST,2,GeneralEd
100427,HSGENSCIENCE,2,Science
100427,BIOLOGY,3,Science
100427,ENGLISH,1,English
100427,MSGENSCIENCE,3,Science
100427,ELEMENTARY,1,GeneralEd
104928,MSGENERALIST,2,GeneralEd
104928,SPED,2,GeneralEd
104928,CHEMISTRY,2,Science
104928,PREK,3,OtherSubjects
104928,MUSIC,3,OtherSubjects
104928,HSMATH,3,Math
104928,MSMATH,3,Math
104928,BIOLOGY,2,Science
104928,FRENCH,3,ForeignLanguage
104928,ENGLISH,1,English
104928,PHYSICS,3,Science
104928,HISTORY,1,SocialStudies
104928,SPANISH,3,ForeignLanguage
104928,ARTS,3,Humanities
104928,ESL,3,English
104928,MSGENSCIENCE,3,Science
104928,HSGENSCIENCE,3,Science
104928,COMPUTERSCI,2,Math
104928,ELEMENTARY,3,GeneralEd
104928,BILINGUAL,3,ForeignLanguage
104893,MSGENERALIST,2,GeneralEd
104893,COMPUTERSCI,2,Math
104893,FRENCH,3,ForeignLanguage
104893,HSGENSCIENCE,3,Science
104893,PHYSICS,3,Science
104893,BIOLOGY,3,Science
104893,CHEMISTRY,3,Science
104893,ENGLISH,1,English
104893,ELEMENTARY,2,GeneralEd
104893,SPED,2,GeneralEd
104893,MSMATH,3,Math
104893,HISTORY,2,SocialStudies
104893,ESL,3,English
104893,MSGENSCIENCE,3,Science
104893,BILINGUAL,3,ForeignLanguage
104893,HSMATH,3,Math
104893,ARTS,2,Humanities
104893,PREK,3,OtherSubjects
104893,MUSIC,2,OtherSubjects
104893,SPANISH,3,ForeignLanguage
109592,MSGENERALIST,3,GeneralEd
109592,MUSIC,3,OtherSubjects
109592,CHEMISTRY,3,Science
109592,ESL,3,English
109592,HISTORY,1,SocialStudies
109592,FRENCH,3,ForeignLanguage
109592,HSGENSCIENCE,2,Science
109592,ENGLISH,1,English
109592,MSGENSCIENCE,3,Science
109592,BILINGUAL,3,ForeignLanguage
109592,SPED,3,GeneralEd
109592,PREK,3,OtherSubjects
109592,SPANISH,3,ForeignLanguage
109592,PHYSICS,3,Science
109592,MSMATH,3,Math
109592,COMPUTERSCI,3,Math
109592,HSMATH,3,Math
109592,ELEMENTARY,3,GeneralEd
109592,ARTS,2,Humanities
109592,BIOLOGY,2,Science
108709,SPED,3,GeneralEd
108709,ARTS,3,Humanities
108709,PHYSICS,3,Science
108709,ENGLISH,1,English
108709,MUSIC,3,OtherSubjects
108709,PREK,3,OtherSubjects
108709,HSGENSCIENCE,3,Science
108709,HISTORY,1,SocialStudies
108709,CHEMISTRY,3,Science
108709,COMPUTERSCI,3,Math
108709,HSMATH,3,Math
108709,FRENCH,3,ForeignLanguage
108709,BIOLOGY,3,Science
108709,ESL,3,English
108709,MSMATH,3,Math
108709,BILINGUAL,3,ForeignLanguage
108709,SPANISH,3,ForeignLanguage
108709,MSGENSCIENCE,3,Science
108709,ELEMENTARY,3,GeneralEd
108709,MSGENERALIST,3,GeneralEd
100716,HSGENSCIENCE,3,Science
100716,SPANISH,2,ForeignLanguage
100716,MUSIC,3,OtherSubjects
100716,PREK,1,OtherSubjects
100716,SPED,3,GeneralEd
100716,BIOLOGY,3,Science
100716,ARTS,2,Humanities
100716,ESL,2,English
100716,HSMATH,3,Math
100716,COMPUTERSCI,3,Math
100716,MSGENERALIST,3,GeneralEd
100716,FRENCH,3,ForeignLanguage
100716,MSMATH,3,Math
100716,CHEMISTRY,3,Science
100716,ENGLISH,2,English
100716,MSGENSCIENCE,3,Science
100716,BILINGUAL,2,ForeignLanguage
100716,ELEMENTARY,1,GeneralEd
100716,PHYSICS,3,Science
100716,HISTORY,2,SocialStudies
103165,MSMATH,3,Math
103165,HISTORY,1,SocialStudies
103165,SPANISH,3,ForeignLanguage
103165,ARTS,2,Humanities
103165,MSGENERALIST,1,GeneralEd
103165,BILINGUAL,3,ForeignLanguage
103165,HSGENSCIENCE,2,Science
103165,SPED,1,GeneralEd
103165,MUSIC,2,OtherSubjects
103165,PREK,3,OtherSubjects
103165,BIOLOGY,2,Science
103165,CHEMISTRY,3,Science
103165,PHYSICS,3,Science
103165,HSMATH,3,Math
103165,ELEMENTARY,3,GeneralEd
103165,ESL,2,English
103165,COMPUTERSCI,2,Math
103165,ENGLISH,1,English
103165,MSGENSCIENCE,2,Science
103165,FRENCH,3,ForeignLanguage
105526,COMPUTERSCI,3,Math
105526,FRENCH,3,ForeignLanguage
105526,ENGLISH,3,English
105526,ARTS,1,Humanities
105526,HISTORY,3,SocialStudies
105526,SPED,1,GeneralEd
105526,HSMATH,3,Math
105526,ELEMENTARY,1,GeneralEd
105526,MUSIC,3,OtherSubjects
105526,HSGENSCIENCE,3,Science
105526,CHEMISTRY,3,Science
105526,ESL,1,English
105526,MSMATH,2,Math
105526,BIOLOGY,3,Science
105526,BILINGUAL,2,ForeignLanguage
105526,MSGENERALIST,2,GeneralEd
105526,PREK,1,OtherSubjects
105526,PHYSICS,3,Science
105526,SPANISH,3,ForeignLanguage
105526,MSGENSCIENCE,2,Science
100231,BILINGUAL,3,ForeignLanguage
100231,ESL,3,English
100231,MSGENSCIENCE,2,Science
100231,BIOLOGY,3,Science
100231,HISTORY,2,SocialStudies
100231,PREK,1,OtherSubjects
100231,SPED,2,GeneralEd
100231,MSGENERALIST,2,GeneralEd
100231,ELEMENTARY,1,GeneralEd
100231,HSMATH,2,Math
100231,ENGLISH,1,English
100231,HSGENSCIENCE,2,Science
100231,MSMATH,2,Math
100231,CHEMISTRY,3,Science
100231,PHYSICS,3,Science
100231,MUSIC,3,OtherSubjects
100231,FRENCH,3,ForeignLanguage
100231,COMPUTERSCI,3,Math
100231,ARTS,3,Humanities
100231,SPANISH,3,ForeignLanguage
101245,ESL,2,English
101245,BILINGUAL,3,ForeignLanguage
101245,MSGENSCIENCE,3,Science
101245,HSGENSCIENCE,3,Science
101245,HSMATH,3,Math
101245,SPANISH,3,ForeignLanguage
101245,PHYSICS,3,Science
101245,ENGLISH,1,English
101245,HISTORY,1,SocialStudies
101245,ARTS,3,Humanities
101245,MUSIC,3,OtherSubjects
101245,CHEMISTRY,3,Science
101245,BIOLOGY,3,Science
101245,ELEMENTARY,1,GeneralEd
101245,PREK,2,OtherSubjects
101245,SPED,2,GeneralEd
101245,FRENCH,3,ForeignLanguage
101245,MSMATH,3,Math
101245,COMPUTERSCI,3,Math
101245,MSGENERALIST,1,GeneralEd
101240,SPED,2,GeneralEd
101240,MSGENERALIST,1,GeneralEd
101240,ESL,2,English
101240,FRENCH,1,ForeignLanguage
101240,MUSIC,3,OtherSubjects
101240,HSGENSCIENCE,2,Science
101240,SPANISH,3,ForeignLanguage
101240,COMPUTERSCI,3,Math
101240,HISTORY,1,SocialStudies
101240,ENGLISH,1,English
101240,PHYSICS,2,Science
101240,CHEMISTRY,3,Science
101240,MSMATH,2,Math
101240,PREK,1,OtherSubjects
101240,HSMATH,2,Math
101240,ARTS,2,Humanities
101240,MSGENSCIENCE,1,Science
101240,BIOLOGY,1,Science
101240,ELEMENTARY,1,GeneralEd
101240,BILINGUAL,3,ForeignLanguage
101517,ENGLISH,1,English
101517,PREK,2,OtherSubjects
101517,ARTS,1,Humanities
101517,MSGENERALIST,2,GeneralEd
101517,CHEMISTRY,2,Science
101517,HSMATH,3,Math
101517,MSMATH,3,Math
101517,BILINGUAL,3,ForeignLanguage
101517,ELEMENTARY,2,GeneralEd
101517,HISTORY,2,SocialStudies
101517,MSGENSCIENCE,1,Science
101517,MUSIC,3,OtherSubjects
101517,ESL,3,English
101517,SPANISH,3,ForeignLanguage
101517,SPED,3,GeneralEd
101517,BIOLOGY,1,Science
101517,PHYSICS,3,Science
101517,HSGENSCIENCE,1,Science
101517,COMPUTERSCI,3,Math
101517,FRENCH,3,ForeignLanguage
108919,ENGLISH,2,English
108919,ESL,3,English
108919,SPED,3,GeneralEd
108919,HISTORY,2,SocialStudies
108919,HSMATH,3,Math
108919,MUSIC,3,OtherSubjects
108919,HSGENSCIENCE,1,Science
108919,PREK,3,OtherSubjects
108919,ARTS,3,Humanities
108919,FRENCH,3,ForeignLanguage
108919,MSGENSCIENCE,1,Science
108919,MSMATH,3,Math
108919,PHYSICS,2,Science
108919,CHEMISTRY,1,Science
108919,ELEMENTARY,3,GeneralEd
108919,BIOLOGY,1,Science
108919,MSGENERALIST,2,GeneralEd
108919,COMPUTERSCI,3,Math
108919,BILINGUAL,3,ForeignLanguage
108919,SPANISH,3,ForeignLanguage
107183,FRENCH,3,ForeignLanguage
107183,SPED,2,GeneralEd
107183,ARTS,2,Humanities
107183,SPANISH,3,ForeignLanguage
107183,HSMATH,2,Math
107183,BILINGUAL,3,ForeignLanguage
107183,MUSIC,3,OtherSubjects
107183,PREK,2,OtherSubjects
107183,MSGENERALIST,2,GeneralEd
107183,BIOLOGY,2,Science
107183,ELEMENTARY,2,GeneralEd
107183,MSMATH,2,Math
107183,CHEMISTRY,1,Science
107183,MSGENSCIENCE,2,Science
107183,HISTORY,3,SocialStudies
107183,ESL,3,English
107183,COMPUTERSCI,3,Math
107183,ENGLISH,3,English
107183,HSGENSCIENCE,1,Science
107183,PHYSICS,2,Science
103782,HISTORY,2,SocialStudies
103782,MSGENERALIST,3,GeneralEd
103782,ESL,1,English
103782,BILINGUAL,3,ForeignLanguage
103782,PREK,2,OtherSubjects
103782,MSMATH,3,Math
103782,HSMATH,3,Math
103782,BIOLOGY,3,Science
103782,PHYSICS,3,Science
103782,MUSIC,3,OtherSubjects
103782,ELEMENTARY,1,GeneralEd
103782,MSGENSCIENCE,3,Science
103782,COMPUTERSCI,3,Math
103782,CHEMISTRY,3,Science
103782,ARTS,1,Humanities
103782,ENGLISH,2,English
103782,HSGENSCIENCE,3,Science
103782,FRENCH,2,ForeignLanguage
103782,SPED,3,GeneralEd
103782,SPANISH,3,ForeignLanguage
108065,HISTORY,2,SocialStudies
108065,PHYSICS,3,Science
108065,ELEMENTARY,1,GeneralEd
108065,BILINGUAL,3,ForeignLanguage
108065,MSGENERALIST,2,GeneralEd
108065,MUSIC,3,OtherSubjects
108065,MSMATH,3,Math
108065,CHEMISTRY,3,Science
108065,BIOLOGY,3,Science
108065,COMPUTERSCI,3,Math
108065,SPED,2,GeneralEd
108065,SPANISH,3,ForeignLanguage
108065,MSGENSCIENCE,3,Science
108065,HSGENSCIENCE,3,Science
108065,ARTS,3,Humanities
108065,HSMATH,3,Math
108065,PREK,3,OtherSubjects
108065,FRENCH,3,ForeignLanguage
108065,ESL,3,English
108065,ENGLISH,1,English
106871,ELEMENTARY,1,GeneralEd
106871,ARTS,3,Humanities
106871,SPANISH,3,ForeignLanguage
106871,HSGENSCIENCE,2,Science
106871,SPED,3,GeneralEd
106871,PREK,3,OtherSubjects
106871,COMPUTERSCI,2,Math
106871,CHEMISTRY,3,Science
106871,MSMATH,3,Math
106871,BIOLOGY,2,Science
106871,MSGENERALIST,2,GeneralEd
106871,BILINGUAL,3,ForeignLanguage
106871,FRENCH,3,ForeignLanguage
106871,HISTORY,2,SocialStudies
106871,MSGENSCIENCE,1,Science
106871,ENGLISH,3,English
106871,ESL,3,English
106871,PHYSICS,3,Science
106871,MUSIC,2,OtherSubjects
106871,HSMATH,3,Math
108463,FRENCH,3,ForeignLanguage
108463,PHYSICS,3,Science
108463,MSGENSCIENCE,3,Science
108463,CHEMISTRY,3,Science
108463,HISTORY,1,SocialStudies
108463,MSMATH,2,Math
108463,BILINGUAL,3,ForeignLanguage
108463,ELEMENTARY,1,GeneralEd
108463,HSGENSCIENCE,2,Science
108463,COMPUTERSCI,3,Math
108463,ESL,1,English
108463,HSMATH,3,Math
108463,PREK,1,OtherSubjects
108463,MUSIC,1,OtherSubjects
108463,ENGLISH,1,English
108463,BIOLOGY,3,Science
108463,ARTS,1,Humanities
108463,SPED,1,GeneralEd
108463,MSGENERALIST,1,GeneralEd
108463,SPANISH,3,ForeignLanguage
100980,CHEMISTRY,3,Science
100980,MSGENSCIENCE,1,Science
100980,HISTORY,1,SocialStudies
100980,ENGLISH,2,English
100980,PHYSICS,3,Science
100980,FRENCH,2,ForeignLanguage
100980,HSMATH,2,Math
100980,PREK,2,OtherSubjects
100980,HSGENSCIENCE,2,Science
100980,SPANISH,3,ForeignLanguage
100980,ARTS,2,Humanities
100980,SPED,2,GeneralEd
100980,MSMATH,1,Math
100980,MSGENERALIST,1,GeneralEd
100980,COMPUTERSCI,3,Math
100980,MUSIC,3,OtherSubjects
100980,ESL,3,English
100980,BIOLOGY,3,Science
100980,ELEMENTARY,2,GeneralEd
100980,BILINGUAL,3,ForeignLanguage
104389,SPED,2,GeneralEd
104389,FRENCH,3,ForeignLanguage
104389,MSMATH,2,Math
104389,PHYSICS,3,Science
104389,PREK,1,OtherSubjects
104389,SPANISH,3,ForeignLanguage
104389,HISTORY,2,SocialStudies
104389,HSGENSCIENCE,1,Science
104389,MSGENERALIST,1,GeneralEd
104389,BILINGUAL,3,ForeignLanguage
104389,ELEMENTARY,1,GeneralEd
104389,MSGENSCIENCE,1,Science
104389,ARTS,3,Humanities
104389,COMPUTERSCI,3,Math
104389,ESL,3,English
104389,MUSIC,3,OtherSubjects
104389,CHEMISTRY,3,Science
104389,ENGLISH,3,English
104389,BIOLOGY,2,Science
104389,HSMATH,3,Math
109622,ELEMENTARY,1,GeneralEd
109622,BIOLOGY,3,Science
109622,ENGLISH,1,English
109622,PHYSICS,3,Science
109622,MSMATH,2,Math
109622,MSGENSCIENCE,2,Science
109622,PREK,2,OtherSubjects
109622,MSGENERALIST,1,GeneralEd
109622,CHEMISTRY,3,Science
109622,HISTORY,1,SocialStudies
109622,BILINGUAL,2,ForeignLanguage
109622,ESL,1,English
109622,COMPUTERSCI,3,Math
109622,FRENCH,3,ForeignLanguage
109622,HSMATH,3,Math
109622,ARTS,3,Humanities
109622,SPANISH,1,ForeignLanguage
109622,MUSIC,3,OtherSubjects
109622,HSGENSCIENCE,3,Science
109622,SPED,3,GeneralEd
100209,SPED,3,GeneralEd
100209,BILINGUAL,3,ForeignLanguage
100209,ENGLISH,1,English
100209,CHEMISTRY,3,Science
100209,HISTORY,1,SocialStudies
100209,MSGENSCIENCE,1,Science
100209,HSGENSCIENCE,2,Science
100209,MUSIC,3,OtherSubjects
100209,COMPUTERSCI,3,Math
100209,MSGENERALIST,1,GeneralEd
100209,ELEMENTARY,2,GeneralEd
100209,SPANISH,3,ForeignLanguage
100209,MSMATH,1,Math
100209,ARTS,3,Humanities
100209,ESL,3,English
100209,FRENCH,3,ForeignLanguage
100209,HSMATH,2,Math
100209,PREK,3,OtherSubjects
100209,PHYSICS,3,Science
100209,BIOLOGY,2,Science
102414,PREK,1,OtherSubjects
102414,COMPUTERSCI,3,Math
102414,FRENCH,3,ForeignLanguage
102414,HSGENSCIENCE,3,Science
102414,HSMATH,3,Math
102414,ENGLISH,1,English
102414,HISTORY,1,SocialStudies
102414,CHEMISTRY,3,Science
102414,BIOLOGY,3,Science
102414,PHYSICS,3,Science
102414,ARTS,2,Humanities
102414,ESL,1,English
102414,MUSIC,2,OtherSubjects
102414,SPED,1,GeneralEd
102414,BILINGUAL,3,ForeignLanguage
102414,MSGENSCIENCE,2,Science
102414,MSGENERALIST,3,GeneralEd
102414,MSMATH,3,Math
102414,SPANISH,3,ForeignLanguage
102414,ELEMENTARY,3,GeneralEd
105985,ARTS,3,Humanities
105985,MUSIC,3,OtherSubjects
105985,FRENCH,3,ForeignLanguage
105985,BILINGUAL,3,ForeignLanguage
105985,MSMATH,3,Math
105985,BIOLOGY,2,Science
105985,MSGENSCIENCE,3,Science
105985,ELEMENTARY,2,GeneralEd
105985,SPANISH,3,ForeignLanguage
105985,HSMATH,3,Math
105985,COMPUTERSCI,3,Math
105985,ENGLISH,1,English
105985,SPED,2,GeneralEd
105985,CHEMISTRY,2,Science
105985,ESL,3,English
105985,MSGENERALIST,3,GeneralEd
105985,HISTORY,3,SocialStudies
105985,PREK,3,OtherSubjects
105985,HSGENSCIENCE,2,Science
105985,PHYSICS,3,Science
101720,HSGENSCIENCE,3,Science
101720,SPANISH,3,ForeignLanguage
101720,ELEMENTARY,3,GeneralEd
101720,MSGENERALIST,2,GeneralEd
101720,HISTORY,2,SocialStudies
101720,SPED,3,GeneralEd
101720,HSMATH,3,Math
101720,COMPUTERSCI,3,Math
101720,ARTS,3,Humanities
101720,PREK,3,OtherSubjects
101720,MSMATH,3,Math
101720,PHYSICS,3,Science
101720,CHEMISTRY,3,Science
101720,BIOLOGY,3,Science
101720,BILINGUAL,3,ForeignLanguage
101720,MSGENSCIENCE,3,Science
101720,MUSIC,3,OtherSubjects
101720,ESL,2,English
101720,FRENCH,3,ForeignLanguage
101720,ENGLISH,1,English
104926,ENGLISH,2,English
104926,ELEMENTARY,1,GeneralEd
104926,ARTS,2,Humanities
104926,HSMATH,3,Math
104926,ESL,3,English
104926,HSGENSCIENCE,2,Science
104926,BILINGUAL,3,ForeignLanguage
104926,MUSIC,2,OtherSubjects
104926,MSMATH,3,Math
104926,BIOLOGY,3,Science
104926,COMPUTERSCI,3,Math
104926,PREK,1,OtherSubjects
104926,SPANISH,3,ForeignLanguage
104926,CHEMISTRY,3,Science
104926,PHYSICS,3,Science
104926,MSGENERALIST,2,GeneralEd
104926,SPED,1,GeneralEd
104926,FRENCH,3,ForeignLanguage
104926,HISTORY,2,SocialStudies
104926,MSGENSCIENCE,3,Science
107710,FRENCH,3,ForeignLanguage
107710,SPANISH,3,ForeignLanguage
107710,SPED,2,GeneralEd
107710,PREK,3,OtherSubjects
107710,ELEMENTARY,3,GeneralEd
107710,MSMATH,3,Math
107710,HSGENSCIENCE,3,Science
107710,COMPUTERSCI,3,Math
107710,HISTORY,2,SocialStudies
107710,MSGENERALIST,2,GeneralEd
107710,ENGLISH,1,English
107710,MSGENSCIENCE,3,Science
107710,HSMATH,3,Math
107710,ESL,3,English
107710,PHYSICS,3,Science
107710,BILINGUAL,3,ForeignLanguage
107710,CHEMISTRY,3,Science
107710,ARTS,3,Humanities
107710,MUSIC,3,OtherSubjects
107710,BIOLOGY,3,Science
100952,BILINGUAL,3,ForeignLanguage
100952,ESL,3,English
100952,ENGLISH,2,English
100952,SPED,2,GeneralEd
100952,FRENCH,3,ForeignLanguage
100952,SPANISH,3,ForeignLanguage
100952,HISTORY,2,SocialStudies
100952,MUSIC,2,OtherSubjects
100952,MSMATH,3,Math
100952,PREK,3,OtherSubjects
100952,HSMATH,3,Math
100952,ELEMENTARY,2,GeneralEd
100952,HSGENSCIENCE,1,Science
100952,CHEMISTRY,2,Science
100952,BIOLOGY,1,Science
100952,ARTS,1,Humanities
100952,COMPUTERSCI,1,Math
100952,MSGENSCIENCE,2,Science
100952,PHYSICS,2,Science
100952,MSGENERALIST,2,GeneralEd
104633,PHYSICS,3,Science
104633,HSGENSCIENCE,3,Science
104633,ESL,2,English
104633,ARTS,3,Humanities
104633,MUSIC,3,OtherSubjects
104633,PREK,3,OtherSubjects
104633,BILINGUAL,3,ForeignLanguage
104633,FRENCH,3,ForeignLanguage
104633,HSMATH,3,Math
104633,SPED,3,GeneralEd
104633,ELEMENTARY,2,GeneralEd
104633,SPANISH,3,ForeignLanguage
104633,HISTORY,1,SocialStudies
104633,MSGENSCIENCE,3,Science
104633,BIOLOGY,3,Science
104633,COMPUTERSCI,2,Math
104633,ENGLISH,1,English
104633,MSMATH,3,Math
104633,CHEMISTRY,3,Science
104633,MSGENERALIST,3,GeneralEd
103767,ARTS,2,Humanities
103767,COMPUTERSCI,3,Math
103767,BILINGUAL,3,ForeignLanguage
103767,FRENCH,3,ForeignLanguage
103767,HISTORY,1,SocialStudies
103767,HSGENSCIENCE,1,Science
103767,MSGENSCIENCE,2,Science
103767,ESL,3,English
103767,BIOLOGY,2,Science
103767,ENGLISH,1,English
103767,CHEMISTRY,3,Science
103767,PREK,3,OtherSubjects
103767,HSMATH,2,Math
103767,MUSIC,3,OtherSubjects
103767,MSGENERALIST,2,GeneralEd
103767,SPANISH,2,ForeignLanguage
103767,ELEMENTARY,3,GeneralEd
103767,PHYSICS,3,Science
103767,SPED,2,GeneralEd
103767,MSMATH,2,Math
