PERSONID,REGION_CODE,REGION_Pref_Level,REGION_Pref_Rank
109332,430,1,9
109332,418,2,2
109332,426,1,10
102346,431,3,8
102346,434,3,6
102346,446,1,1
102346,444,3,3
102346,408,3,9
102346,438,3,10
102346,421,3,5
102346,446,3,2
102346,414,3,7
102346,412,3,4
100892,402,3,10
100892,417,3,4
100892,429,3,8
100892,NA,3,5
100892,416,3,7
100892,432,2,3
100892,443,3,9
100892,403,1,1
100892,NA,2,2
100892,423,3,6
106881,403,2,1
106881,437,2,1
106881,435,2,2
106881,435,1,1
106881,412,3,1
106881,442,2,1
106881,413,2,2
106881,444,3,1
106881,411,2,1
106881,431,2,1
105122,454,2,1
105122,410,2,3
105122,434,1,5
105122,403,3,2
105122,423,3,1
105122,435,2,2
105122,405,1,4
105122,421,1,3
105122,431,1,2
105122,415,1,1
109472,NA,1,2
109472,442,1,3
109472,432,1,5
109472,430,2,2
109472,409,3,1
109472,429,3,1
109472,417,2,3
109472,416,2,1
109472,403,1,4
109472,400,1,1
107766,407,3,1
107766,439,3,1
107766,NA,2,1
107766,448,2,2
107766,423,1,1
107766,417,1,1
107766,NA,1,2
107766,432,1,3
107766,410,2,2
107766,419,2,1
104588,430,1,2
104588,403,3,3
104588,409,2,3
104588,440,2,4
104588,435,3,2
104588,436,2,2
104588,413,1,1
104588,NA,3,4
104588,442,3,1
104588,406,2,1
104508,429,1,4
104508,413,1,1
104508,420,2,5
104508,432,1,3
104508,438,1,2
104508,427,2,7
104508,430,2,6
104508,433,2,8
104508,437,3,10
104508,400,3,9
106017,439,3,2
106017,404,2,3
106017,406,3,1
106017,438,2,4
106017,414,2,2
106017,430,2,1
106017,411,1,2
106017,434,1,3
106017,421,1,1
106017,437,3,3
104432,433,2,1
104432,446,3,1
104432,430,2,1
104432,439,3,1
104432,419,2,1
104432,438,2,1
104432,403,3,1
104432,413,1,1
104432,431,3,1
104432,406,1,1
106966,434,1,2
106966,401,2,6
106966,433,2,7
106966,421,1,1
106966,438,1,4
106966,406,2,5
106966,400,1,3
106966,432,3,9
106966,416,3,10
106966,411,2,8
101142,406,2,6
101142,429,1,1
101142,416,3,10
101142,432,2,8
101142,424,1,3
101142,403,1,4
101142,405,3,9
101142,411,2,5
101142,410,1,2
101142,409,2,7
107194,439,1,1
107194,423,3,2
107194,430,1,3
107194,407,1,2
107194,410,2,2
107194,404,3,1
107194,438,1,5
107194,413,1,4
107194,422,2,3
107194,402,2,1
106541,448,1,2
106541,438,2,1
106541,NA,1,3
106541,406,3,1
106541,436,1,4
106541,434,3,1
106541,418,1,1
106541,414,1,2
106541,431,2,1
106541,403,2,1
108895,417,3,1
108895,403,3,1
108895,NA,2,1
108895,416,3,1
108895,436,3,1
108895,424,3,1
108895,432,3,1
108895,427,1,1
108895,NA,3,1
108895,405,3,1
101319,404,1,2
101319,402,1,3
101319,421,1,4
101319,410,1,1
101319,407,3,2
101319,439,2,1
101319,438,2,2
101319,424,3,3
101319,446,2,3
101319,438,3,1
106216,427,3,2
106216,443,2,1
106216,410,2,3
106216,409,1,3
106216,411,2,1
106216,403,3,1
106216,429,2,4
106216,405,1,2
106216,421,1,1
106216,404,2,2
106216,434,1,3
106216,438,1,4
107030,411,3,1
107030,NA,3,2
107030,429,1,2
107030,421,1,2
107030,403,1,3
107030,423,2,2
107030,407,2,1
107030,400,1,4
107030,404,1,1
107030,409,1,4
109281,406,3,2
109281,411,3,9
109281,454,3,8
109281,430,1,1
109281,416,3,6
109281,434,3,7
109281,448,3,4
109281,409,3,3
109281,410,3,7
109281,432,3,4
101170,416,2,3
101170,NA,1,2
101170,429,2,3
101170,410,3,3
101170,420,3,4
101170,423,3,1
101170,432,2,2
101170,NA,2,1
101170,404,3,2
101170,403,1,1
105746,NA,2,2
105746,414,3,5
105746,406,3,2
105746,429,2,4
105746,417,1,1
105746,410,2,3
105746,405,3,3
105746,404,3,4
105746,430,3,1
105746,403,2,1
109470,416,3,2
109470,442,1,5
109470,430,1,3
109470,432,3,5
109470,438,3,4
109470,400,1,4
109470,413,1,1
109470,419,3,1
109470,417,3,3
109470,406,1,2
108115,411,2,3
108115,402,1,2
108115,410,1,1
108115,422,3,1
108115,417,2,1
108115,423,1,2
108115,405,2,2
108115,427,3,1
108115,407,1,3
108115,429,2,1
101179,403,1,3
101179,420,1,2
101179,410,1,5
101179,424,2,3
101179,409,2,7
101179,405,2,6
101179,417,1,1
101179,430,2,5
101179,404,1,4
101179,413,2,4
106594,420,2,1
106594,446,1,5
106594,418,1,3
106594,432,3,1
106594,421,1,4
106594,446,2,1
106594,412,1,2
106594,415,3,2
106594,408,1,1
106594,431,2,1
104752,432,1,1
104752,407,3,1
104752,403,1,3
104752,427,1,2
104752,424,1,1
104752,412,2,1
104752,410,3,1
104752,438,2,1
104752,418,2,1
104752,404,1,1
105643,430,1,2
105643,427,3,2
105643,419,2,1
105643,413,1,3
105643,417,1,1
105643,414,2,3
105643,416,2,2
105643,406,1,4
105643,403,3,1
105643,NA,1,5
104994,427,1,5
104994,442,3,10
104994,414,1,1
104994,NA,1,3
104994,431,2,7
104994,446,2,8
104994,434,1,2
104994,432,1,4
104994,400,2,6
104994,429,3,9
107411,410,1,1
107411,413,1,2
107411,430,1,5
107411,438,2,1
107411,437,1,3
107411,421,2,4
107411,406,1,4
107411,438,2,2
107411,434,2,5
107411,436,2,3
106486,417,3,1
106486,404,2,4
106486,426,2,4
106486,424,2,2
106486,419,2,3
106486,437,3,2
106486,423,3,1
106486,410,1,1
106486,439,2,1
106486,402,2,2
100088,434,2,1
100088,401,1,1
100088,421,1,2
100088,443,2,4
100088,438,2,3
100088,400,2,2
100088,410,2,6
100088,423,3,2
100088,414,3,1
100088,413,2,5
109716,423,1,1
109716,424,1,4
109716,410,1,5
109716,406,3,10
109716,439,2,7
109716,407,1,2
109716,448,1,3
109716,452,3,8
109716,404,2,6
109716,400,3,9
107460,435,3,2
107460,417,1,3
107460,421,3,3
107460,410,1,1
107460,438,2,3
107460,403,2,2
107460,438,2,1
107460,443,3,1
107460,437,2,1
107460,402,1,2
105179,NA,2,1
105179,427,1,2
105179,403,3,1
105179,417,2,3
105179,429,2,6
105179,423,2,4
105179,431,2,2
105179,416,1,1
105179,410,3,2
105179,402,2,5
104398,413,1,1
104398,433,3,8
104398,438,3,7
104398,419,2,3
104398,438,3,9
104398,400,2,5
104398,NA,3,10
104398,414,2,4
104398,430,2,6
104398,409,2,2
106047,434,1,4
106047,411,2,2
106047,427,2,1
106047,452,3,1
106047,413,1,2
106047,406,1,1
106047,438,2,3
106047,429,3,1
106047,409,1,2
106047,421,1,3
103676,406,2,2
103676,420,1,1
103676,429,2,3
103676,419,2,1
103676,426,2,1
103676,424,2,2
103676,411,1,2
103676,404,1,1
103676,400,3,1
103676,439,1,1
106197,437,2,3
106197,434,1,1
106197,NA,1,4
106197,438,2,1
106197,436,3,2
106197,406,3,1
106197,416,1,3
106197,430,1,4
106197,419,1,2
106197,421,2,2
100341,438,3,1
100341,448,3,8
100341,446,3,9
100341,424,3,5
100341,402,3,8
100341,404,3,10
100341,423,3,2
100341,400,1,1
100341,421,3,1
100341,405,3,7
100284,438,2,3
100284,423,2,2
100284,419,2,4
100284,409,2,7
100284,401,2,1
100284,416,2,10
100284,432,2,9
100284,NA,2,8
100284,414,2,6
100284,438,2,5
101114,438,2,1
101114,410,2,1
101114,411,3,1
101114,423,1,2
101114,432,2,1
101114,421,2,1
101114,404,2,1
101114,403,1,1
101114,417,2,1
101114,NA,1,2
102168,446,2,3
102168,400,3,9
102168,406,2,5
102168,435,2,4
102168,417,3,10
102168,412,2,2
102168,444,3,8
102168,405,1,1
102168,408,3,7
102168,431,3,6
103940,419,2,6
103940,434,2,5
103940,409,2,4
103940,NA,2,7
103940,411,1,3
103940,432,3,10
103940,446,3,9
103940,406,1,1
103940,438,2,8
103940,414,1,2
101076,NA,1,4
101076,409,1,3
101076,429,3,1
101076,405,2,3
101076,432,2,2
101076,421,1,6
101076,417,1,2
101076,411,1,5
101076,403,1,1
101076,424,3,2
101368,443,3,2
101368,423,2,2
101368,439,2,4
101368,438,2,3
101368,430,3,3
101368,421,1,2
101368,411,3,1
101368,409,1,3
101368,407,1,3
101368,429,2,1
101368,404,1,1
105565,NA,3,1
105565,403,1,1
105565,432,2,2
105565,417,1,1
105565,409,2,1
105565,NA,1,2
105565,416,1,3
105565,430,2,4
105565,435,3,2
105565,427,1,4
105565,436,2,3
104896,439,3,1
104896,433,2,2
104896,407,3,1
104896,454,2,2
104896,NA,1,2
104896,446,1,2
104896,402,2,2
104896,414,1,1
104896,419,1,2
104896,448,2,1
104896,424,2,1
107628,437,1,3
107628,NA,3,1
107628,419,2,2
107628,438,1,2
107628,402,1,1
107628,414,2,3
107628,434,1,5
107628,446,3,2
107628,438,1,4
107628,446,2,1
104959,419,3,1
104959,414,1,1
104959,400,3,3
104959,NA,3,4
104959,404,3,1
104959,432,3,5
104959,416,2,2
104959,406,2,3
104959,424,3,2
104959,NA,2,1
107812,414,2,8
107812,423,1,1
107812,419,3,9
107812,410,1,4
107812,404,1,2
107812,446,2,6
107812,400,1,3
107812,NA,1,5
107812,411,3,8
107812,446,3,10
109188,440,2,2
109188,429,3,1
109188,421,3,1
109188,405,3,1
109188,NA,3,1
109188,409,2,2
109188,454,2,2
109188,413,2,1
109188,406,2,1
109188,430,1,1
107197,426,2,1
107197,409,1,1
107197,420,2,1
107197,410,1,1
107197,407,2,1
107197,404,1,1
107197,429,1,1
107197,438,1,1
107197,415,2,1
107197,412,2,1
105007,424,1,1
105007,446,1,4
105007,431,1,1
105007,410,2,1
105007,412,2,1
105007,415,1,2
105007,420,3,1
105007,442,1,3
105007,448,3,2
105007,434,2,2
109563,446,2,8
109563,438,2,7
109563,404,2,5
109563,402,1,2
109563,409,3,10
109563,424,1,3
109563,429,1,4
109563,431,1,1
109563,446,3,9
109563,418,2,6
102745,429,3,1
102745,NA,1,5
102745,454,2,1
102745,426,1,3
102745,414,1,4
102745,407,1,1
102745,446,2,4
102745,433,2,2
102745,NA,3,2
102745,439,1,2
102745,448,2,3
106698,435,2,1
106698,443,3,1
106698,400,1,1
106698,438,1,2
106698,411,3,2
106698,431,1,2
106698,408,2,1
106698,415,3,1
106698,NA,2,1
106698,405,1,2
103250,441,3,2
103250,403,3,1
103250,436,2,2
103250,433,3,5
103250,431,3,3
103250,432,2,3
103250,429,2,1
103250,448,3,6
103250,NA,3,4
103250,409,1,1
103772,411,1,1
103772,438,2,4
103772,410,2,5
103772,421,2,3
103772,417,3,2
103772,403,2,6
103772,413,1,2
103772,407,3,1
103772,434,2,1
103772,406,2,2
109762,452,3,7
109762,441,3,9
109762,416,3,6
109762,435,3,10
109762,433,3,8
109762,403,3,3
109762,419,3,5
109762,432,3,2
109762,410,1,1
109762,417,3,4
108710,422,3,3
108710,424,1,1
108710,426,3,2
108710,439,3,9
108710,407,3,7
108710,410,3,8
108710,437,3,10
108710,423,3,4
108710,404,3,6
108710,402,3,5
103379,434,3,8
103379,409,1,1
103379,424,3,5
103379,423,3,7
103379,408,2,4
103379,448,3,9
103379,405,2,2
103379,411,2,3
103379,404,3,10
103379,433,3,6
104983,435,1,1
104983,414,1,1
104983,426,1,2
104983,413,3,1
104983,406,1,1
104983,454,3,1
104983,434,3,1
104983,448,2,1
104983,433,2,2
104983,424,1,2
104983,NA,1,2
104983,442,1,3
103897,404,1,3
103897,410,2,4
103897,438,2,5
103897,406,3,9
103897,430,2,7
103897,405,2,6
103897,409,1,2
103897,411,1,1
103897,412,3,10
103897,438,2,8
103867,407,3,2
103867,404,1,1
103867,402,3,4
103867,440,2,3
103867,438,2,3
103867,NA,3,3
103867,439,2,2
103867,411,2,4
103867,406,2,1
103867,419,2,4
101773,438,2,1
101773,419,2,6
101773,444,3,2
101773,437,2,2
101773,443,2,3
101773,NA,2,5
101773,401,3,3
101773,414,2,4
101773,400,3,1
101773,438,1,1
108338,429,3,2
108338,404,2,3
108338,407,2,2
108338,432,2,5
108338,443,2,6
108338,403,2,4
108338,422,2,1
108338,413,3,1
108338,423,1,1
108338,409,3,3
107294,426,2,2
107294,405,2,4
107294,417,3,1
107294,423,1,3
107294,410,2,2
107294,424,1,1
107294,419,2,3
107294,403,3,2
107294,422,1,2
107294,414,3,1
102031,NA,2,4
102031,424,2,3
102031,439,2,3
102031,403,1,2
102031,410,1,3
102031,400,2,3
102031,NA,3,2
102031,404,2,2
102031,402,2,1
102031,412,3,1
102031,405,1,1
106141,435,3,1
106141,414,3,9
106141,400,3,4
106141,434,1,1
106141,441,3,6
106141,442,3,5
106141,431,3,3
106141,435,3,2
106141,421,3,7
106141,401,3,8
101052,403,2,1
101052,424,2,3
101052,427,3,1
101052,409,2,1
101052,NA,3,1
101052,436,3,1
101052,406,3,1
101052,429,1,1
101052,410,3,1
101052,452,3,1
109020,NA,1,2
109020,446,2,1
109020,429,1,1
109020,426,1,5
109020,NA,3,1
109020,454,3,1
109020,439,1,1
109020,414,1,4
109020,424,2,1
109020,419,1,3
101867,421,1,1
101867,424,2,2
101867,443,2,1
101867,419,3,1
101867,448,3,1
101867,400,1,3
101867,438,1,1
101867,444,3,1
101867,438,1,2
101867,410,1,1
101867,402,2,1
102024,418,1,2
102024,412,2,1
102024,434,3,1
102024,421,1,1
102024,405,1,1
102024,414,3,1
102024,448,2,1
102024,446,3,1
102024,431,1,2
102024,400,2,1
108017,438,3,3
108017,423,1,1
108017,419,3,4
108017,446,3,6
108017,404,3,1
108017,NA,3,4
108017,437,3,8
108017,400,3,5
108017,410,3,2
108017,414,3,7
102554,446,1,1
102554,435,3,4
102554,429,2,2
102554,433,1,2
102554,442,1,3
102554,419,3,1
102554,454,2,1
102554,420,3,3
102554,NA,3,2
102554,NA,2,3
108369,410,1,3
108369,424,2,1
108369,419,3,1
108369,423,1,1
108369,NA,3,1
108369,400,3,1
108369,407,2,1
108369,422,1,1
108369,403,3,1
108369,409,3,1
104337,409,1,5
104337,NA,1,4
104337,417,1,3
104337,427,2,2
104337,436,3,1
104337,403,1,2
104337,429,1,2
104337,452,2,3
104337,416,2,1
104337,432,1,1
104337,NA,3,2
108937,452,2,1
108937,409,1,6
108937,436,3,1
108937,440,1,2
108937,433,3,1
108937,404,2,2
108937,430,1,1
108937,407,1,4
108937,429,1,5
108937,439,1,3
108564,408,2,2
108564,429,2,3
108564,410,1,1
108564,402,1,1
108564,422,2,1
108564,NA,2,2
108564,454,2,2
108564,414,2,2
108564,407,1,2
108564,446,2,2
108564,424,2,1
108564,433,2,2
108564,439,2,1
109802,423,2,1
109802,414,3,1
109802,419,3,1
109802,422,2,2
109802,411,3,1
109802,426,2,3
109802,421,2,3
109802,424,2,3
109802,410,1,1
109802,402,2,1
105750,NA,2,2
105750,413,3,1
105750,406,3,1
105750,403,3,1
105750,423,3,1
105750,410,3,1
105750,427,3,1
105750,400,2,1
105750,417,1,1
105750,416,2,1
105535,411,1,6
105535,410,2,3
105535,427,2,1
105535,417,1,1
105535,413,2,4
105535,429,1,3
105535,430,2,2
105535,406,1,4
105535,432,2,6
105535,423,1,5
105535,403,1,2
105535,431,2,5
101064,400,1,11
101064,402,1,3
101064,405,1,1
101064,406,1,9
101064,410,1,7
101064,419,1,5
101064,403,1,4
101064,404,1,2
101064,417,1,8
101064,424,1,12
101064,423,1,6
101064,407,2,1
101064,430,1,10
101216,424,2,3
101216,404,1,1
101216,434,2,4
101216,438,2,2
101216,410,1,2
101216,417,2,1
101216,NA,2,2
101216,402,1,3
101216,435,3,1
101216,416,3,1
106699,432,1,1
106699,435,2,2
106699,431,3,1
106699,409,1,3
106699,454,2,1
106699,435,2,2
106699,429,1,2
106699,410,1,1
106699,408,1,3
106699,421,3,2
106699,411,2,1
103228,417,3,1
103228,424,3,1
103228,402,3,1
103228,436,3,2
103228,409,1,1
103228,404,3,1
103228,423,3,1
103228,452,3,2
103228,429,3,1
103228,405,3,2
102982,429,2,1
102982,402,1,2
102982,410,1,1
102982,427,2,3
102982,432,3,1
102982,404,1,4
102982,400,2,2
102982,406,1,3
102982,424,1,5
102982,422,1,5
108154,419,1,1
108154,413,1,3
108154,NA,1,1
108154,439,3,2
108154,422,1,5
108154,406,1,2
108154,448,3,1
108154,423,1,1
108154,440,3,1
108154,407,2,4
100133,438,2,4
100133,444,1,2
100133,446,2,3
100133,434,2,2
100133,431,2,1
100133,438,3,1
100133,443,2,5
100133,421,1,1
100133,414,3,1
100133,400,3,1
105205,440,3,1
105205,427,2,2
105205,430,2,2
105205,413,3,1
105205,436,3,1
105205,416,2,1
105205,417,1,1
105205,403,1,3
105205,NA,1,2
105205,406,3,1
101178,440,3,1
101178,402,1,2
101178,433,3,2
101178,438,2,4
101178,438,2,3
101178,434,2,2
101178,421,2,1
101178,NA,1,1
101178,403,1,4
101178,432,1,3
101178,430,1,5
101789,406,2,1
101789,413,1,4
101789,430,2,2
101789,400,1,3
101789,419,1,2
101789,NA,1,2
101789,417,3,1
101789,414,2,2
101789,403,3,2
101789,438,1,1
107913,429,3,3
107913,408,3,5
107913,400,1,1
107913,409,3,4
107913,406,3,5
107913,410,3,6
107913,405,3,1
107913,417,3,2
107913,412,3,5
107913,423,1,2
102519,419,3,1
102519,446,3,1
102519,NA,3,1
102519,401,3,1
102519,437,3,1
102519,443,3,1
102519,446,1,1
102519,438,3,1
102519,400,3,1
102519,414,3,1
107303,446,3,1
107303,402,3,1
107303,448,3,1
107303,426,3,1
107303,NA,3,1
107303,407,3,1
107303,423,1,1
107303,408,3,1
107303,424,3,1
107303,422,2,1
105666,410,1,2
105666,402,3,3
105666,426,3,3
105666,417,1,1
105666,429,3,3
105666,424,3,3
105666,405,2,2
105666,423,2,2
105666,407,3,3
105666,409,3,3
106741,430,3,1
106741,436,2,1
106741,421,1,2
106741,444,2,1
106741,411,1,1
106741,440,1,3
106741,435,1,2
106741,437,2,1
106741,435,3,1
106741,401,2,1
103488,446,1,1
103488,406,2,3
103488,431,2,2
103488,404,1,4
103488,443,1,3
103488,424,1,5
103488,410,3,1
103488,408,3,2
103488,446,1,2
103488,418,2,1
101151,NA,2,1
101151,429,2,2
101151,432,2,4
101151,403,1,1
101151,413,2,5
101151,417,2,2
101151,423,3,1
101151,430,2,5
101151,410,3,1
101151,416,2,4
100198,434,3,2
100198,410,2,4
100198,NA,2,3
100198,430,2,5
100198,414,2,6
100198,404,3,1
100198,421,3,4
100198,419,2,2
100198,400,1,1
100198,403,3,3
100198,413,2,1
101111,432,2,1
101111,NA,3,4
101111,409,3,3
101111,403,2,1
101111,402,3,3
101111,410,2,1
101111,421,3,7
101111,404,2,2
101111,417,3,5
101111,400,1,1
105593,429,2,1
105593,432,1,3
105593,NA,2,7
105593,438,2,4
105593,433,2,3
105593,NA,1,2
105593,403,2,5
105593,414,2,6
105593,406,2,2
105593,417,1,1
108490,435,3,9
108490,419,3,7
108490,429,2,5
108490,433,1,1
108490,435,2,4
108490,NA,3,8
108490,437,3,10
108490,454,1,2
108490,406,2,3
108490,414,3,6
104826,412,1,1
104826,415,3,2
104826,430,3,2
104826,446,3,2
104826,414,3,2
104826,427,3,2
104826,437,3,2
104826,438,3,2
104826,401,3,2
104826,431,3,2
100359,407,1,5
100359,423,1,1
100359,421,2,9
100359,434,3,11
100359,424,2,7
100359,404,1,6
100359,410,1,2
100359,438,2,8
100359,400,1,3
100359,439,1,4
100359,420,3,10
102807,NA,3,10
102807,443,3,4
102807,448,3,8
102807,434,3,3
102807,430,3,5
102807,440,3,7
102807,406,1,1
102807,421,3,1
102807,401,3,6
102807,413,3,2
102615,413,3,1
102615,410,1,1
102615,402,3,1
102615,404,2,1
102615,439,2,1
102615,438,3,1
102615,430,3,1
102615,422,2,3
102615,423,1,1
102615,424,2,2
102615,407,1,2
100954,NA,2,1
100954,413,3,1
100954,410,3,2
100954,403,1,2
100954,427,1,4
100954,405,3,3
100954,409,2,2
100954,406,2,3
100954,417,1,1
100954,416,1,3
100445,424,1,1
100445,402,1,2
100445,439,2,3
100445,NA,3,2
100445,410,1,3
100445,422,2,1
100445,421,3,4
100445,448,3,1
100445,407,2,2
100445,423,3,3
105610,440,3,7
105610,409,1,3
105610,432,2,5
105610,402,1,2
105610,423,1,4
105610,407,2,6
105610,406,1,1
105967,411,1,3
105967,NA,2,1
105967,410,1,3
105967,421,1,2
105967,406,1,1
105967,400,3,1
105967,438,1,4
105967,431,2,2
105967,434,1,2
105967,401,3,2
105983,412,2,7
105983,438,3,9
105983,421,1,1
105983,434,1,2
105983,419,3,10
105983,430,1,3
105983,406,2,4
105983,413,2,5
105983,401,2,8
105983,414,2,6
103454,410,2,6
103454,427,1,5
103454,446,2,1
103454,402,1,1
103454,408,1,2
103454,404,2,5
103454,436,2,2
103454,424,1,3
103454,429,1,4
103454,414,2,4
103454,407,3,1
103454,441,2,3
103454,420,3,2
104754,406,3,2
104754,NA,1,1
104754,446,3,1
104754,414,3,2
104754,419,1,5
104754,412,2,1
104754,437,1,3
104754,422,2,2
104754,446,1,2
104754,411,1,4
105096,438,3,1
105096,427,3,1
105096,434,3,1
105096,403,3,1
105096,421,3,1
105096,437,3,1
105096,431,3,1
105096,420,3,1
105096,418,3,1
105096,415,1,1
103281,415,3,2
103281,409,1,1
103281,NA,3,1
103281,406,3,1
103281,452,3,1
103281,419,3,1
103281,414,3,2
103281,448,3,1
103281,437,3,1
103281,427,3,2
103122,402,1,2
103122,407,2,2
103122,426,1,2
103122,411,2,1
103122,404,1,2
103122,452,2,3
103122,438,3,1
103122,439,1,1
103122,406,1,3
103122,420,2,4
108870,417,3,10
108870,430,3,10
108870,416,3,10
108870,409,3,10
108870,440,3,10
108870,413,3,10
108870,436,3,10
108870,406,3,10
108870,427,1,1
108870,NA,3,10
101957,448,3,1
101957,430,3,1
101957,403,3,1
101957,429,3,1
101957,413,3,1
101957,406,3,1
101957,409,3,1
101957,420,3,1
101957,405,1,1
101957,417,3,1
101894,414,3,1
101894,430,2,3
101894,421,2,2
101894,438,1,3
101894,410,1,2
101894,419,3,1
101894,438,3,1
101894,400,1,1
101894,401,2,1
101894,406,2,4
104590,423,1,5
104590,424,1,3
104590,413,1,1
104590,429,2,1
104590,439,3,2
104590,403,1,2
104590,405,2,2
104590,404,2,3
104590,407,3,1
104590,410,1,4
108090,407,1,2
108090,423,1,1
108090,417,3,1
108090,NA,3,2
108090,405,2,3
108090,404,2,1
108090,422,2,2
108090,402,3,3
108090,426,3,4
108090,424,1,3
108735,446,3,1
108735,419,3,1
108735,437,3,1
108735,434,3,1
108735,401,3,1
108735,421,3,1
108735,400,3,1
108735,444,3,1
108735,446,3,1
108735,424,1,1
108735,443,3,1
103814,411,1,2
103814,435,3,2
103814,409,2,1
103814,421,1,1
103814,438,2,2
103814,435,2,5
103814,400,3,2
103814,433,2,4
103814,406,1,3
103814,414,2,3
102094,407,2,1
102094,424,2,2
102094,406,2,5
102094,410,2,1
102094,402,2,4
102094,429,2,3
102094,423,1,2
102094,404,1,3
102094,405,1,1
102094,421,2,6
104921,454,2,1
104921,443,3,1
104921,434,3,1
104921,421,2,1
104921,NA,1,1
104921,400,1,1
104921,438,2,2
104921,406,2,1
104921,414,1,1
104921,413,3,1
100529,400,3,7
100529,405,3,8
100529,432,3,6
100529,408,3,9
100529,438,2,4
100529,410,1,1
100529,417,2,5
100529,429,3,10
100529,404,2,3
100529,402,1,2
105867,NA,2,2
105867,430,3,5
105867,406,3,3
105867,427,3,6
105867,429,3,2
105867,403,2,1
105867,413,3,4
105867,452,3,7
105867,417,1,1
105867,416,3,1
103546,400,1,1
103546,443,1,2
103546,403,3,1
103546,410,2,2
103546,423,1,3
103546,434,3,1
103546,406,2,4
103546,432,1,4
103546,413,2,3
103546,419,2,1
107734,448,3,10
107734,423,1,2
107734,404,2,3
107734,424,1,1
107734,410,2,4
107734,439,3,9
107734,422,3,5
107734,402,3,6
107734,407,3,7
107734,426,3,8
100490,422,1,4
100490,424,1,5
100490,426,1,2
100490,423,3,3
100490,404,2,1
100490,410,1,3
100490,439,3,2
100490,407,2,2
100490,438,3,1
100490,402,1,1
104138,446,3,1
104138,NA,3,1
104138,406,2,1
104138,454,2,1
104138,404,2,2
104138,422,1,2
104138,439,1,2
104138,407,2,1
104138,424,3,1
104138,433,1,1
100169,412,2,2
100169,434,1,2
100169,435,1,1
100169,411,2,2
100169,402,2,1
100169,432,2,2
100169,419,3,1
100169,435,2,2
100169,410,1,2
100169,433,1,1
100169,417,3,1
100169,415,2,1
100169,NA,3,1
100169,431,2,1
100169,422,1,3
107500,413,1,2
107500,421,1,3
107500,407,3,2
107500,443,2,1
107500,432,2,1
107500,NA,2,1
107500,423,3,1
107500,406,1,1
107500,438,2,1
107500,437,1,4
104672,433,2,3
104672,435,2,4
104672,418,1,4
104672,416,2,2
104672,421,1,3
104672,405,3,1
104672,NA,2,1
104672,409,1,1
104672,432,2,5
104672,452,1,2
103291,442,3,7
103291,408,3,3
103291,446,3,8
103291,452,3,5
103291,432,3,4
103291,416,3,1
103291,415,3,9
103291,435,3,2
103291,409,1,1
103291,400,3,6
106643,418,1,2
106643,NA,2,7
106643,438,3,2
106643,427,3,1
106643,415,2,3
106643,419,2,8
106643,410,2,6
106643,416,2,4
106643,433,2,1
106643,454,2,2
106643,412,1,3
106643,421,3,3
106643,429,2,5
106643,405,1,1
109261,409,1,3
109261,411,2,1
109261,452,3,1
109261,430,2,2
109261,433,1,2
109261,442,1,1
109261,400,2,1
109261,435,1,2
109261,434,2,2
109261,435,1,2
100246,413,2,2
100246,411,3,2
100246,432,2,1
100246,421,2,3
100246,400,1,1
100246,438,3,1
100246,427,1,5
100246,414,1,2
100246,419,1,3
100246,430,1,4
101871,434,3,1
101871,406,2,1
101871,421,2,1
101871,403,3,1
101871,405,3,1
101871,409,2,1
101871,400,1,1
101871,417,1,1
101871,438,1,1
101871,431,3,1
102139,405,1,1
102139,423,1,1
102139,406,3,1
102139,439,2,3
102139,407,2,3
102139,411,1,2
102139,419,2,1
102139,431,2,2
102139,404,1,1
102139,432,2,2
105883,416,2,2
105883,403,2,3
105883,432,2,2
105883,406,1,3
105883,410,1,2
105883,NA,2,1
105883,430,3,1
105883,417,1,1
105883,429,3,2
105883,433,1,4
102098,400,2,4
102098,410,2,3
102098,431,3,6
102098,403,3,10
