PERSONID,Applicant_Pool,UNIV_Selectivity,UNIV_Major,Candidate_Strength,Low_IncomeComm_Ex,Low_IncomeComm_Ex_L,Mission_KNWL_ALNMT,FastApp,ESSAY_Length,ESSAY_T1,ESSAY_T2,ESSAY_T3,ESSAY_T4,ESSAY_T5,ESSAY_T6,ESSAY_T7,ESSAY_T8,ESSAY_T9,ESSAY_T10,MATCH_REGION_CODE,MATCH_Subject,MATCH_is_home_region,MATCH_is_UNIV_Region,MATCH_is_Current_Region,MATCH_District,MATCH_School,MATCH_School_Type,MATCH_Grade_Level,MATCH_Y1_subject_group,OUTCOME_1_Confirmed,OUTCOME_2_StartTeaching,OUTCOME_3_Complet_Y1,OC_Satisfaction_Y1,OUTCOME_4_Complet_Y2,OC_Satisfaction_Y2,MATCH_Region_Pref_Level,MATCH_Region_Pref_Rank,MATCH_Subject_Prefer
107135,A,Most Selective,English,0.70702653,Y,LEVEL2,2,0,2404,0.282604665,0.222277179,0.309387445,0.001888283,0.174401388,0.001888259,0.001888248,0.001888047,0.001888068,0.00188839,421,SPED,TRUE,TRUE,TRUE,Partner 236,School 0007,Traditional Public School,LOWER ELEMENTARY (1-2),Other,1,1,1,6.75,1,6.25,1,1,1
105885,A,Most Selective,English,0.76701697,Y,LEVEL3,5,0,1658,0.002440004,0.640379965,0.002440132,0.002439921,0.002440116,0.00244041,0.002440216,0.002440275,0.002440025,0.340098917,417,ENGLISH,TRUE,TRUE,TRUE,Partner 075,School 0352,Charter School,HIGH,English,1,1,1,6,1,6,1,1,1
101008,B,Less Selective,Psychology,0.7950941,Y,LEVEL3,4.5,0,1697,0.149047405,0.00370816,0.003707529,0.003708307,0.216148108,0.363185197,0.003708055,0.003708073,0.003707705,0.249371439,403,BILINGUAL,TRUE,TRUE,TRUE,Partner 410,School 0608,Traditional Public School,UPPER ELEMENTARY (3-5),English,1,1,1,6.25,1,6,1,1,1
102356,B,Least Selective,Communications,0.81363725,Y,LEVEL3,4,1,1319,0.005265729,0.005265338,0.530030429,0.005265067,0.005265076,0.005265433,0.151161969,0.00526539,0.005265341,0.281950235,446,MSGENERALIST,TRUE,TRUE,FALSE,Partner 002,School 1602,Traditional Public School,UPPER ELEMENTARY (3-5),English,1,1,1,7,1,7,1,1,2
102304,B,Most Selective,International Studies/Relations,0.90346589,Y,LEVEL3,4.5,0,1522,0.003228961,0.003228791,0.571746469,0.003228613,0.00322888,0.003228766,0.003228718,0.276009887,0.003229606,0.129641309,405,SPED,FALSE,FALSE,FALSE,Partner 429,School 1721,Traditional Public School,HIGH,Math,1,1,1,6.25,1,6,1,1,3
105166,A,More Selective,History,0.73873709,Y,LEVEL3,5,1,1959,0.002565191,0.002564975,0.002564777,0.002564811,0.002564794,0.002565292,0.002564669,0.78588897,0.002564477,0.193592086,415,BILINGUAL,FALSE,FALSE,FALSE,Partner 008,School 0929,Charter School,HIGH,Foreign Language,1,1,1,6.75,1,6.5,1,2,1
102268,B,Selective,Business,0.76999492,Y,LEVEL2,1.5,1,1345,0.005263965,0.005264704,0.005264032,0.005264416,0.952619672,0.005264657,0.005265065,0.005264746,0.005263807,0.005264964,405,HSMATH,TRUE,TRUE,TRUE,Partner 440,School 0516,Charter School,HIGH,Math,1,1,1,6.25,1,6.5,1,1,1
104182,A,Most Selective,Other Language,0.68514104,Y,LEVEL3,4.5,0,1785,0.753591657,0.002565395,0.002565376,0.002565115,0.002565425,0.225885451,0.002565256,0.002565251,0.002565301,0.002565782,433,HSMATH,TRUE,TRUE,TRUE,Partner 234,School 2370,Traditional Public School,HIGH,Science,1,1,1,2.25,1,4.5,1,2,1
103781,A,More Selective,Business,0.89177491,Y,LEVEL3,4.5,0,1543,0.00250119,0.782946825,0.00250121,0.002501098,0.197043315,0.002501391,0.002501286,0.002501154,0.002501115,0.002501376,411,HSMATH,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
108102,A,More Selective,Exercise Science,0.74640324,Y,LEVEL1,2,0,1532,0.003451809,0.003451464,0.003451696,0.003450905,0.003451015,0.295324892,0.003451068,0.003451284,0.003451022,0.677064836,423,BIOLOGY,FALSE,FALSE,FALSE,Partner 497,School 1485,Traditional Public School,MIDDLE,Science,1,1,1,6,1,5.5,1,1,1
107271,A,More Selective,Psychology,0.77060157,Y,LEVEL2,3,0,1985,0.001725328,0.29862085,0.001725608,0.131270573,0.43626976,0.001725317,0.001725506,0.00172542,0.001725499,0.123486169,422,ELEMENTARY,FALSE,TRUE,TRUE,Partner 265,School 0506,Charter School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,6,1,6,1,1,1
102639,A,Most Selective,Biopsychology,0.69803819,Y,LEVEL2,3,1,1723,0.002704106,0.002703914,0.002704073,0.138720095,0.839647532,0.002704033,0.002703872,0.002704344,0.002703769,0.002704213,407,ELEMENTARY,TRUE,FALSE,FALSE,Partner 452,School 0971,Charter School,UPPER ELEMENTARY (3-5),Math,1,1,1,6.25,1,6.25,1,2,1
101783,A,Most Selective,Public Policy,0.70618561,Y,LEVEL2,4,0,1847,0.002131658,0.140900612,0.425079376,0.002131273,0.419099391,0.002131643,0.002131353,0.002131691,0.002131641,0.002131331,438,HSMATH,FALSE,TRUE,TRUE,Partner 014,School 1045,Traditional Public School,HIGH,Math,1,1,1,3.75,1,2.5,1,1,1
102102,A,More Selective,Chemistry,0.76820658,Y,LEVEL3,3.5,0,1686,0.214994714,0.002705498,0.307026029,0.002705197,0.45904153599999997,0.002705214,0.002705627,0.002705362,0.002705391,0.002705392,405,CHEMISTRY,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,2,1,1
106578,B,Selective,Civil Engineering,0.84951743,Y,LEVEL2,4,0,1989,0.293592155,0.417794824,0.002442206,0.002442104,0.002442444,0.002442133,0.002442531,0.002441982,0.271517485,0.002442093,418,ELEMENTARY,TRUE,TRUE,TRUE,Partner 240,School 1384,Charter School,MIDDLE,Science,1,1,1,6.5,1,6.5,1,1,2
102275,B,Most Selective,Political Science,0.73533694,Y,LEVEL3,5,0,1761,0.002502052,0.51235956,0.00250185,0.002501678,0.002501851,0.352676034,0.002501911,0.117450655,0.002502327,0.00250207,405,ELEMENTARY,FALSE,TRUE,TRUE,Partner 299,School 0515,Traditional Public School,UPPER ELEMENTARY (3-5),Math,1,1,1,5.25,1,4.25,1,1,1
109755,A,More Selective,Public Health,0.67112326,Y,LEVEL1,1.5,1,1523,0.002274806,0.00227475,0.002275138,0.002274602,0.052647859,0.157664105,0.630883276,0.002274768,0.145155638,0.002274991,448,SPED,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,2,1,1
104361,B,Less Selective,Chemical Engineering,0.65628339,Y,LEVEL2,2.5,1,1832,0.002501999,0.002501771,0.002501914,0.002501759,0.51977247,0.002501783,0.215694934,0.002501642,0.002501793,0.247019991,413,HSGENSCIENCE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
107944,A,More Selective,Human Development,0.81876946,Y,LEVEL2,4,0,1397,0.003037338,0.502384245,0.003037597,0.003036789,0.284020573,0.003037498,0.003037324,0.003037526,0.003037511,0.192333564,423,SPED,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
103110,A,More Selective,Psychology,0.83117164,Y,LEVEL3,3,0,1786,0.002442308,0.002442667,0.06264133,0.002442103,0.002442153,0.402944088,0.002442484,0.002442359,0.135834277,0.383926183,406,MSGENERALIST,TRUE,TRUE,TRUE,Partner 539,School 0334,Traditional Public School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,4,1,3.75,1,1,1
104493,A,More Selective,Exercise Science,0.7335639,Y,LEVEL2,2,0,2145,0.127267957,0.001963393,0.143513888,0.00196333,0.3809295,0.001963182,0.001963198,0.336508751,0.001963571,0.001963198,413,HSGENSCIENCE,TRUE,TRUE,TRUE,Partner 095,School 1742,Traditional Public School,6,Science,1,1,1,6.25,1,6.25,1,1,1
103428,A,More Selective,English,0.76711069,N,LEVEL3,4,0,1554,0.003450337,0.003450058,0.449120283,0.003450004,0.003449972,0.408061624,0.003449855,0.118667573,0.003449978,0.003450345,408,HSGENSCIENCE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
105310,A,Most Selective,Psychology,0.694422,Y,LEVEL3,3.5,0,1750,0.002175435,0.744175911,0.238419563,0.002175322,0.002175607,0.002175577,0.002175671,0.002175733,0.002175636,0.002175592,416,ELEMENTARY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,5,1
102365,A,More Selective,International Studies/Relations,0.73253307,Y,LEVEL2,3,0,1635,0.003584091,0.410956293,0.003584475,0.003583799,0.003583998,0.003584191,0.003584123,0.135991156,0.427963793,0.00358406,446,SPANISH,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,2
104164,A,Most Selective,Social Science,0.72529569,Y,LEVEL3,5,0,1953,0.002042146,0.002042194,0.042978026,0.002042411,0.002042383,0.611002028,0.164725542,0.169041008,0.002042041,0.002042216,433,PREK,FALSE,FALSE,FALSE,Partner 234,School 2056,Traditional Public School,PREK-K,General Ed,1,1,1,3.5,1,NA,1,2,3
106150,A,Most Selective,Political Science,0.75682179,N,LEVEL1,2,1,2223,0.210187912,0.001668921,0.382400155,0.001668791,0.001668962,0.129093751,0.081342012,0.001669004,0.188631341,0.00166913,434,ESL,TRUE,TRUE,TRUE,Partner 003,School 1527,Charter School,UPPER ELEMENTARY (3-5),Social Studies,1,1,1,5.75,1,5.75,1,1,3
108069,A,Most Selective,History,0.89529852,Y,LEVEL3,4.5,0,2215,0.129876673,0.340085506,0.00164061,0.001640339,0.001640692,0.518554211,0.00164039,0.001640538,0.001640484,0.001640564,423,HISTORY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
102614,B,More Selective,Biology,0.6174305,N,LEVEL3,5,1,841,0.765099168,0.005001454,0.005002226,0.005001575,0.005001419,0.005002021,0.005001447,0.005002496,0.005001228,0.194886997,407,MSGENSCIENCE,TRUE,FALSE,TRUE,Partner 076,School 0475,Traditional Public School,HIGH,Science,1,1,1,3.75,0,NA,1,1,1
102153,A,Most Selective,Chemistry,0.70030766,Y,LEVEL3,4.5,0,1924,0.339375198,0.00232901,0.002328704,0.002328811,0.00232904,0.286811918,0.002329036,0.002328729,0.357510716,0.002328833,405,CHEMISTRY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
107264,A,Less Selective,Social Science,0.7039476,Y,LEVEL3,4,1,832,0.133366868,0.005264795,0.005264914,0.005265146,0.005265594,0.005265147,0.005265075,0.824512184,0.005264561,0.005265707,422,HISTORY,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,3
105927,A,Selective,English,0.82697308,Y,LEVEL2,3,0,1667,0.002706079,0.002706168,0.002705786,0.002706023,0.002705812,0.721774399,0.002706414,0.25657778999999997,0.002705637,0.002705823,434,SPED,FALSE,FALSE,FALSE,Partner 371,School 1379,Traditional Public School,HIGH,General Ed,1,1,1,6.25,1,7,1,2,2
108360,A,Selective,Psychology,0.81592088,Y,LEVEL3,5,0,1936,0.064593211,0.00238321,0.002383192,0.002382885,0.102908626,0.717148721,0.101050936,0.002383216,0.002382785,0.002383209,423,SPED,TRUE,TRUE,TRUE,Partner 433,School 1008,Traditional Public School,HIGH,General Ed,1,1,1,7,1,5.75,1,1,1
105712,A,More Selective,Pre-medicine,0.69602788,Y,LEVEL2,3,0,1706,0.432463169,0.002859581,0.002860133,0.002859794,0.002860005,0.428922594,0.002859464,0.002859864,0.002859832,0.118595593,417,PHYSICS,TRUE,FALSE,TRUE,Partner 316,School 0432,Charter School,HIGH,Science,1,1,1,6,1,5,1,1,2
103277,A,Most Selective,Psychology,0.75839255,Y,LEVEL3,4,0,2319,0.038265321,0.002004189,0.369485766,0.002003863,0.002004032,0.002004018,0.002003911,0.433963388,0.146261334,0.00200418,409,ELEMENTARY,TRUE,TRUE,TRUE,Partner 260,School 0399,Traditional Public School,PREK-K,General Ed,1,1,1,6,1,6,1,1,1
105206,B,Less Selective,Criminal Justice,0.82859473,Y,LEVEL3,3.5,1,1529,0.666178703,0.002507464,0.174802572,0.002507997,0.00250753,0.002507317,0.002507384,0.077520475,0.066453092,0.002507511,416,MSGENSCIENCE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,2
107827,A,More Selective,African-American Studies,0.83829328,Y,LEVEL3,4.5,0,2171,0.287356943,0.470680535,0.00239274,0.045543812,0.002392836,0.002392913,0.002392807,0.002392673,0.182062149,0.002392638,423,PREK,FALSE,TRUE,TRUE,Partner 268,School 1669,Early Childhood Education (ECE) Center,PREK-K,General Ed,1,1,1,4,0,NA,1,1,1
101996,A,More Selective,English,0.79809194,N,LEVEL3,3.5,1,1834,0.00244202,0.002441579,0.474665761,0.00244169,0.217502579,0.002441647,0.002441798,0.002442157,0.290739238,0.002441504,405,SPED,TRUE,TRUE,TRUE,Partner 440,School 1121,Charter School,HIGH,Math,1,1,1,6.75,1,3,1,4,2
100424,A,Least Selective,History,0.77855522,Y,LEVEL3,4.5,0,2010,0.685426652,0.001600134,0.00160028,0.167273149,0.001600299,0.001600101,0.017373499,0.042213507,0.079712301,0.001600115,402,ESL,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,3,2
107996,A,More Selective,Economics,0.7794592,Y,LEVEL3,4.5,0,1925,0.424077481,0.138762057,0.002276543,0.00227632,0.421224594,0.002276664,0.002276597,0.002276455,0.00227662,0.002276709,423,SPED,TRUE,TRUE,TRUE,Partner 054,School 1457,Traditional Public School,HIGH,Math,1,1,1,6,1,5,1,1,3
107207,B,More Selective,Political Science,0.73712888,Y,LEVEL1,2,0,2068,0.203467682,0.002565869,0.002565859,0.00256544,0.002565142,0.776008666,0.002565337,0.002565169,0.002565359,0.002565477,422,HISTORY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,2
104728,A,Most Selective,Government,0.85392213,Y,LEVEL3,5,0,1680,0.136889309,0.18419151,0.003127173,0.003127062,0.200756237,0.459400415,0.003127015,0.003127259,0.003126789,0.003127229,412,PREK,FALSE,FALSE,FALSE,Partner 568,School 1535,Charter School,PREK-K,General Ed,1,1,1,5.25,1,4.25,1,2,1
101998,A,More Selective,Journalism,0.75404352,Y,LEVEL2,3.5,0,1737,0.061247129,0.353324801,0.002184282,0.002184737,0.219208688,0.002184122,0.022003599,0.087336391,0.248142183,0.002184096,405,ELEMENTARY,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,2,1
106611,A,More Selective,Biology,0.67952485,Y,LEVEL3,4.5,0,1735,0.002633078,0.002633467,0.002633141,0.08815188,0.384503007,0.508912385,0.002633487,0.002633092,0.002633353,0.002633085,418,BIOLOGY,TRUE,TRUE,TRUE,Partner 137,School 0267,Charter School,HIGH,Science,1,1,1,7,1,7,1,3,1
103427,B,Most Selective,Psychology,0.78338051,Y,LEVEL2,3,0,1966,0.001997454,0.001997344,0.503833592,0.185956642,0.001997467,0.171607971,0.126617655,0.001997405,0.001997327,0.001997201,408,ELEMENTARY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,4,2
109554,B,Least Selective,Art,0.81159713,Y,LEVEL3,4,0,1816,0.283742726,0.002705833,0.002705701,0.120337315,0.00270619,0.002706086,0.002706246,0.474586785,0.105097212,0.002705871,431,ELEMENTARY,TRUE,FALSE,TRUE,Partner 570,School 2364,Traditional Public School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,6.5,1,5.5,1,1,1
108383,A,More Selective,Anthropology,0.72245756,Y,LEVEL3,5,0,2169,0.244700104,0.076197349,0.001563844,0.00156355,0.001563714,0.397541732,0.001563755,0.001563812,0.001563748,0.272178352,423,CHEMISTRY,FALSE,TRUE,FALSE,Partner 544,School 0708,Traditional Public School,MIDDLE,Science,1,1,1,5,1,6,1,4,2
101802,A,Selective,Anthropology,0.83963655,Y,LEVEL3,3.5,0,1681,0.316886127,0.002780684,0.002781014,0.002780525,0.275724441,0.002780828,0.002780513,0.180133387,0.21057187,0.002780638,438,HSGENSCIENCE,TRUE,TRUE,TRUE,Partner 014,School 1045,Traditional Public School,HIGH,Science,1,1,1,6.25,1,4.5,1,1,3
102959,B,Least Selective,Education (elementary),0.90827136,Y,LEVEL2,4,1,2128,0.101609871,0.225902706,0.225093693,0.102422133,0.002279502,0.067258082,0.002279607,0.268595308,0.00227944,0.002279651,406,ELEMENTARY,FALSE,FALSE,FALSE,Partner 273,School 0844,Charter School,LOWER ELEMENTARY (1-2),General Ed,1,1,1,7,1,6.25,1,1,1
107142,A,Selective,Sociology,0.69208375,Y,LEVEL3,4,0,1522,0.002704831,0.182634145,0.111824952,0.002704288,0.12717326,0.185133591,0.002704278,0.002704622,0.002704287,0.379711807,421,HSMATH,FALSE,FALSE,FALSE,Partner 203,School 0805,Charter School,LOWER ELEMENTARY (1-2),English,1,1,1,7,1,7,1,1,1
105788,B,Most Selective,Psychology,0.71593824,Y,LEVEL3,4,0,1170,0.003454193,0.003454358,0.003454069,0.536933839,0.003454727,0.43543157,0.003454368,0.003454778,0.00345384,0.00345424,417,PREK,TRUE,TRUE,TRUE,Partner 254,School 1238,Charter School,LOWER ELEMENTARY (1-2),General Ed,1,1,1,6,1,5.5,1,1,1
100222,A,Most Selective,Chemistry,0.75985509,Y,LEVEL3,4.5,1,1796,0.002273805,0.836992025,0.002273791,0.002274085,0.002273729,0.002274007,0.002273677,0.002274072,0.002273613,0.144817159,400,HSMATH,FALSE,TRUE,TRUE,Partner 397,School 2241,Traditional Public School,HIGH,Math,1,1,1,5.75,1,5.25,1,1,1
107487,A,More Selective,Psychology,0.69302292,Y,LEVEL3,4,0,1982,0.00312612,0.003126929,0.003126267,0.246968269,0.272158772,0.003126818,0.003126751,0.003126669,0.003126258,0.458987176,437,SPED,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
108079,B,Selective,Business,0.6989884,Y,LEVEL3,3.5,1,1678,0.133365318,0.002564844,0.002565071,0.002565117,0.002565073,0.445225298,0.132284388,0.002565047,0.002564832,0.273735017,423,SPED,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,3
108829,A,Selective,Molecular Biology,0.78520797,Y,LEVEL3,4,0,1889,0.199604854,0.002327288,0.0023275,0.002327405,0.114549369,0.628406942,0.002327485,0.002327494,0.043473981,0.002327646,427,MSGENSCIENCE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
109680,A,More Selective,Political Science,0.8266504,Y,LEVEL2,2.5,1,1669,0.083670847,0.0032283,0.003228738,0.003227794,0.00322836,0.544553399,0.003228561,0.003228522,0.003228432,0.349177063,448,ESL,TRUE,TRUE,FALSE,Partner 543,School 2698,Traditional Public School,UPPER ELEMENTARY (3-5),English,1,1,1,3.5,0,NA,1,1,1
106009,A,More Selective,International Studies/Relations,0.77082866,Y,LEVEL3,4.5,0,1680,0.190080956,0.614688873,0.002784764,0.002784856,0.002784605,0.002784924,0.002784881,0.175736636,0.00278471,0.002784731,434,BIOLOGY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,2
103635,A,Selective,Communications,0.74356897,Y,LEVEL3,5,0,2321,0.402322382,0.001614324,0.051995184,0.001614403,0.001614316,0.295919448,0.00161444,0.001614527,0.240076512,0.001614468,443,ELEMENTARY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,2,1,0
101443,B,Selective,Zoology,0.73392376,Y,LEVEL3,3,1,1921,0.002275368,0.002275363,0.002275106,0.002275195,0.494482726,0.002275287,0.225388795,0.002275414,0.128352344,0.138124406,404,HSGENSCIENCE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
100146,B,More Selective,Mechanical Engineering,0.77664801000000006,N,LEVEL3,4.5,1,1669,0.002567555,0.002566855,0.002566491,0.002566882,0.798672378,0.002567206,0.180792272,0.002567132,0.002566512,0.002566677,444,HSGENSCIENCE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,5,1
105119,B,More Selective,Education (elementary),0.71827902,Y,LEVEL3,4,0,1751,0.002326264,0.57758671,0.002326184,0.002326232,0.002326361,0.0023265,0.002326299,0.002326273,0.002328394,0.403800786,415,ELEMENTARY,FALSE,FALSE,FALSE,Partner 246,School 0518,Charter School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,6.75,1,6.25,1,1,1
105722,B,Selective,Other,0.70371472,Y,LEVEL3,4.5,0,1683,0.002633349,0.002633168,0.1263697,0.00263304,0.002633115,0.002633547,0.002633461,0.216949388,0.218620881,0.422260374,417,MSGENERALIST,FALSE,TRUE,TRUE,Partner 083,School 1874,Charter School,MIDDLE,General Ed,1,1,1,4,1,2.5,1,1,2
100178,A,Most Selective,Economics,0.70040105,Y,LEVEL2,3.5,0,1980,0.741295934,0.207859561,0.002045394,0.036527082,0.002045426,0.002045267,0.002045229,0.002045304,0.002045536,0.002045236,435,ENGLISH,FALSE,FALSE,FALSE,Missing Data,School 2534,Missing Data,HIGH,English,1,1,1,5.25,1,NA,3,99,1
106086,A,More Selective,Psychology,0.89703005,Y,LEVEL3,5,0,1536,0.211545944,0.002566576,0.002566557,0.00256633,0.002567101,0.76792115,0.002566312,0.002567169,0.002566395,0.00256647,434,ELEMENTARY,TRUE,TRUE,TRUE,Partner 089,School 0880,Charter School,LOWER ELEMENTARY (1-2),General Ed,1,1,1,7,1,7,1,4,1
102899,A,Most Selective,Political Science,0.7693477,Y,LEVEL1,2.5,0,1937,0.353038192,0.415383548,0.002043467,0.002043041,0.002043264,0.002043319,0.002043189,0.148720756,0.070597857,0.002043367,406,HISTORY,FALSE,FALSE,FALSE,Partner 263,School 0413,Traditional Public School,HIGH,Social Studies,1,1,1,3.75,1,5.25,1,1,1
103442,A,Most Selective,Environmental Studies,0.70219458,N,LEVEL3,5,0,2017,0.523981214,0.002274315,0.002274397,0.002274554,0.002274709,0.002274629,0.285560966,0.002274172,0.174536243,0.002274767,408,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
105683,A,More Selective,Biochemistry,0.82208572,Y,LEVEL2,3,0,1822,0.002085596,0.002085001,0.00208499,0.00208497,0.002085152,0.575349212,0.00208501,0.002085024,0.088952906,0.321102202,417,HSGENSCIENCE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
102133,A,More Selective,Biology,0.70563124,Y,LEVEL3,4,0,1810,0.003231474,0.286223292,0.00323164,0.003231407,0.003231685,0.449338704,0.241815969,0.003232002,0.003232116,0.003231706,405,MSGENSCIENCE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,3,1
105880,A,More Selective,History,0.83886384,Y,LEVEL3,4.5,0,1676,0.251475006,0.430500239,0.003235257,0.003235921,0.003235265,0.003235136,0.003234996,0.003235001,0.295378029,0.003235143,417,MSGENERALIST,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,2
105406,B,More Selective,Political Science,0.82382192,Y,LEVEL3,5,0,1708,0.002858621,0.15986540900000001,0.002858695,0.002858508,0.002858925,0.687401175,0.002858822,0.002858772,0.002858461,0.132722601,416,ENGLISH,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,4,1
103811,B,More Selective,History,0.72668299,Y,LEVEL3,3,0,2004,0.001926698,0.001926896,0.00192689,0.069773026,0.00192662,0.001926881,0.578455091,0.00192679,0.134399265,0.205811903,411,ENGLISH,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,2
108128,A,More Selective,Political Science,0.5900588,Y,LEVEL3,4,0,2291,0.070754766,0.200674862,0.00178647,0.001786378,0.00178676,0.716064513,0.001786692,0.001786616,0.001786251,0.001786683,423,SPED,TRUE,FALSE,TRUE,Partner 054,School 1457,Traditional Public School,HIGH,Social Studies,1,1,1,6.25,1,6,1,2,1
100613,A,Least Selective,Sociology,0.60483262,Y,LEVEL3,3.5,0,2495,0.001640925,0.001641047,0.080918752,0.001640994,0.60100913,0.001641046,0.001640957,0.001641074,0.306585014,0.001641033,402,SPED,TRUE,TRUE,TRUE,Partner 224,School 2237,Charter School,HIGH,Other,1,1,1,5.25,1,6,1,1,3
107848,A,Most Selective,Ethnic Studies,0.59245917,Y,LEVEL2,3.5,0,1906,0.144474,0.602323174,0.001889414,0.00188915,0.001889217,0.001889172,0.001889245,0.080830172,0.161037132,0.001889321,423,SPED,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,2
104884,A,Least Selective,Spanish,0.76206662,Y,LEVEL2,3,0,1760,0.004003328,0.004003298,0.00400315,0.00400328,0.173277631,0.226842389,0.004003558,0.318720698,0.004002851,0.257139802,412,SPANISH,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
106634,A,Most Selective,Economics,0.8073852,Y,LEVEL2,2,0,1764,0.157217517,0.002085196,0.349108696,0.078872412,0.30751276,0.002085397,0.002085485,0.002085305,0.096861668,0.002085566,418,SPED,FALSE,FALSE,FALSE,0,0,0,0,0,1,1,1,NA,1,5,1,2,3
105111,A,Most Selective,International Studies/Relations,0.60330111,Y,LEVEL1,3,0,1743,0.227777988,0.387159228,0.00238421,0.002384164,0.002384135,0.368373543,0.002384149,0.002384032,0.002384141,0.002384406,415,MSMATH,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,3,1
102546,A,Selective,Education (secondary),0.80344633,Y,LEVEL3,5,1,1692,0.395655096,0.002001098,0.002001022,0.002001265,0.002000894,0.002001146,0.002001237,0.002000907,0.002000995,0.588336349,446,MSGENERALIST,TRUE,TRUE,TRUE,Partner 475,School 0674,Traditional Public School,MIDDLE,English,1,1,1,7,0,NA,1,1,1
104127,A,More Selective,Other Engineering,0.84455404,Y,LEVEL2,3,0,1660,0.475992352,0.002440585,0.002440486,0.040059239,0.373757929,0.095547587,0.002440356,0.0024405300000000002,0.002440625,0.002440304,433,HSMATH,TRUE,TRUE,TRUE,Partner 414,School 0263,Charter School,MIDDLE,Math,1,1,1,6.25,1,7,1,3,1
106314,B,More Selective,English,0.79948517,Y,LEVEL3,3,1,1252,0.00333469,0.003335255,0.003335575,0.003334804,0.003335232,0.003335123,0.003335097,0.00333507,0.372939885,0.600379229,419,ENGLISH,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,3,1
107795,A,Selective,Education (secondary),0.87007867,N,LEVEL3,5,0,1925,0.00238156,0.132240161,0.002381712,0.002381669,0.165341079,0.169204712,0.002382124,0.151336491,0.002381591,0.369968861,423,HISTORY,FALSE,FALSE,FALSE,Partner 054,School 0331,Traditional Public School,HIGH,English,1,1,1,3.75,1,1.5,1,1,1
